Site,Date,Year,Season,Time,Temp.,Sal.,Depth (cm),Turb. (NTU),CDOM,chla,TOTN,TOTP,NP,Acetabularia,Batophora,Caulerpa prolifera,Chara,Chondria baileyana,Digenia,Halimeda incrassata,Halodule,Hypnea,Laurencia spp.,Penicillus,Polysiphonia,Rhizophora mangle,Ruppia,Sargassum pteropleuron,Thalassia,Udotea,Lake,Position,System,pos,pos_rev,previous sites,lat,lon,SAV,Nutrients
9,2014-02-06,2014,Dry,1131,26.6,8,119,NA,NA,0.72,37.53,0.42,89.35714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Lake,Middle,MCS,3,2,"R&F, 7P-10, 9",25.18383333,80.73366667,Yes,Yes
19,2014-02-06,2014,Dry,1311,28.2,24.3,68,NA,NA,0.82,45.5,0.39,116.66666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"DM, TB-7",25.15033333,80.7225,Yes,Yes
40,2014-02-06,2014,Dry,1436,29.6,23,46,NA,NA,1.24,127.95,0.74,172.90540540540542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Garfield Bight,Bay,ACS,1,4,"DM, GB-9",25.17083333,80.80333333,Yes,Yes
20,2014-02-06,2014,Dry,1327,28,26.4,67,NA,NA,0.59,47.52,0.34,139.76470588235293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"R&F, 7P-20",25.15145,80.71673333,Yes,No
31,2014-03-12,2014,Dry,1316,27.5,7,77,NA,NA,9.04,98.11,1.5,65.40666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Long Lake,Middle,ACS,3,2,"R&F, WL-13, 31",25.18866667,80.77973333,Yes,Yes
24,2014-03-12,2014,Dry,1012,24.9,8.4,83,NA,NA,10.51,84.25,1.81,46.54696132596685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,"DM, WL-4, 24",25.20225,80.84338333,Yes,Yes
34,2014-03-12,2014,Dry,1410,27.7,11.8,68,NA,NA,7.76,117.99,1.59,74.20754716981132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Lungs,Downstream,ACS,2,3,"DM, Lungs-5, 34",25.17283333,80.76083333,Yes,Yes
44,2014-03-12,2014,Dry,1215,26.1,4.2,70,NA,NA,20.55,111.35,4.11,27.09245742092457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cuthbert Lake,Upstream,ACS,4,1,44,25.21206667,80.76186667,Yes,Yes
25,2014-03-12,2014,Dry,1041,24.5,8.3,125,NA,NA,4.57,81.54,1.57,51.93630573248408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,"DM, WL-7, 25",25.20166667,80.80966667,Yes,No
24A,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,94,0,0,0,0,0,0,0,NA,0,0,0,0,0,West Lake,Upstream,ACS,4,1,"DM, WL-4, 24",25.20225,80.84338333,Yes,Yes
24B,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,100,0,0,0,0,0,0,0,NA,0,0,0,0,0,West Lake,Upstream,ACS,4,1,new,25.2037,80.8441,Yes,Yes
24C,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,100,0,0,0,0,0,0,0,NA,0,0,0,0,0,West Lake,Upstream,ACS,4,1,new,25.20281667,80.84368333,Yes,Yes
26,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,13.666666666666666,0,0,0,West Lake,Upstream,ACS,4,1,"DM, WL-8",25.20083333,80.8,Yes,No
27,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,18.866666666666667,0,0,0,West Lake,Upstream,ACS,4,1,"DM, WL-11",25.2065,80.80633333,Yes,Yes
30,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,1.8,0,0,0,Long Lake,Middle,ACS,3,2,"R&F, WL-12",25.19516667,80.78693333,Yes,Yes
31A,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,87,0,0,0,0,0,0,0,NA,0,0,0,0,0,Long Lake,Middle,ACS,3,2,new,25.18783333,80.77978333,Yes,Yes
31B,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,72.33333333333333,0,0,0,0,0,0,0,NA,0,0,0,0,0,Long Lake,Middle,ACS,3,2,"R&F, WL-13, 31",25.18866667,80.77973333,Yes,Yes
31C,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,Long Lake,Middle,ACS,3,2,new,25.18913333,80.77971667,Yes,Yes
32,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,54.733333333333334,0,0,0,0,0,0,0,NA,0,0,0,0,0,The Lungs,Downstream,ACS,2,3,"DM, Lungs-1",25.1775,80.77216667,Yes,No
33,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,37.8,0,0,0,0,0,0,0,NA,0,0,0,0,0,The Lungs,Downstream,ACS,2,3,"DM, Lungs-6",25.17451667,80.7685,Yes,No
34A,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.466666666666667,0,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,The Lungs,Downstream,ACS,2,3,"DM, Lungs-5, 34",25.17283333,80.76083333,Yes,Yes
34B,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,0,78.33333333333333,0,0,0,0,0,0,0,NA,0,0,0,0,0,The Lungs,Downstream,ACS,2,3,new,25.17265,80.7623,Yes,Yes
34C,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.066666666666666,0,72.33333333333333,0,0,0,0,0,0,0,NA,0,0,0,0,0,The Lungs,Downstream,ACS,2,3,new,25.17251667,80.76363333,Yes,Yes
35,2014-04-02,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.2666666666666666,0,89,0,0,0,0,0,0,0,NA,0,0,0,0,0,The Lungs,Downstream,ACS,2,3,"DM, Lungs-8",25.17181667,80.77091667,Yes,Yes
22,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,West Lake,Upstream,ACS,4,1,"DM, WL-1",25.21333333,80.84916667,Yes,No
23,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,54,0,0,0,0,0,0,0,NA,0,0,0,0,0,West Lake,Upstream,ACS,4,1,"DM, WL-3",25.20266667,80.85025,Yes,No
25A,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,new,25.20123333,80.80946667,Yes,Yes
25B,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,"DM, WL-7, 25",25.20166667,80.80966667,Yes,No
25C,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,new,25.20218333,80.80983333,Yes,Yes
28,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,69,0,0,0,0,0,0,0,NA,0,0,0,0,0,West Lake,Upstream,ACS,4,1,"DM, WL-13",25.20666667,80.8475,Yes,Yes
29,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,73.2,0,0,0,Long Lake,Middle,ACS,3,2,"R&F, WL-10",25.19716667,80.79798333,Yes,Yes
42,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,Cuthbert Lake,Upstream,ACS,4,1,NA,25.21301667,80.78623333,Yes,No
43,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6.666666666666667,0,0,0,0,0,0,0,NA,0,0,0,0,0,Cuthbert Lake,Upstream,ACS,4,1,NA,25.21531667,80.77355,Yes,Yes
44A,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,25.333333333333332,0,0,0,0,0,0,0,NA,0,0,0,0,0,Cuthbert Lake,Upstream,ACS,4,1,44,25.21206667,80.76186667,Yes,Yes
44B,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,Cuthbert Lake,Upstream,ACS,4,1,new,25.21166667,80.76218333,Yes,Yes
44C,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,Cuthbert Lake,Upstream,ACS,4,1,new,25.21125,80.76261667,Yes,Yes
45,2014-04-03,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6.666666666666667,0,0,0,0,0,0,0,NA,0,4,0,0,0,Cuthbert Lake,Upstream,ACS,4,1,NA,25.20275,80.76875,Yes,No
1,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,1.6666666666666667,0,0,0,0,0,0,0,NA,0,2.8666666666666667,0,0,0,Seven Palm,Upstream,MCS,4,1,"DM, 7P-1",25.198,80.73333333,Yes,No
12A,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,21,0,0,0,NA,0,0,0,0,0,Monroe Lake,Downstream,MCS,2,3,new,25.16951667,80.74168333,Yes,Yes
12B,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,21.666666666666668,0,0,0,NA,0.2,0,0,0,0,Monroe Lake,Downstream,MCS,2,3,"DM, ML-3, 12",25.17083333,80.74121667,Yes,Yes
2,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.066666666666666,0,1.3333333333333333,0,0,0,0,0,0,0,NA,0,4.4,0,0,0,Seven Palm,Upstream,MCS,4,1,"DM, 7P-2",25.19333333,80.72583333,Yes,Yes
3,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0.4,0,0,0,0,0,0,0,NA,0,4,0,0,0,Seven Palm,Upstream,MCS,4,1,"DM, 7P-3",25.18416667,80.72116667,Yes,No
4A,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,97.66666666666667,0,0,0,0,0,0,0,NA,0,0,0,0,0,Seven Palm,Upstream,MCS,4,1,new,25.19378333,80.74653333,Yes,Yes
4B,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.6666666666666665,0,0,0,Seven Palm,Upstream,MCS,4,1,new,25.1954,80.746583330000007,Yes,Yes
4C,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,4.466666666666667,0,0,0,Seven Palm,Upstream,MCS,4,1,"DM, 7P-4, 4",25.197,80.74666667,Yes,Yes
5A,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,93.33333333333333,0,0,0,0,0,0,0,NA,0,0,0,0,0,Seven Palm,Upstream,MCS,4,1,"DM, 7P-5, 5",25.19136667,80.71593333,Yes,Yes
5B,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,100,0,0,0,0,0,0,0,NA,0,0,0,0,0,Seven Palm,Upstream,MCS,4,1,new,25.19126667,80.71731667,Yes,Yes
5C,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0.3333333333333333,0,0,0,Seven Palm,Upstream,MCS,4,1,new,25.1903,80.71913333,Yes,Yes
6,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.6,0,0,0,Seven Palm,Upstream,MCS,4,1,"DM, 7P-6",25.20416667,80.73883333,Yes,No
7,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,33.53333333333333,0,93.33333333333333,0,0,0,0,0,0,0,NA,0,0,0,0,0,Seven Palm,Upstream,MCS,4,1,"DM, 7P-7",25.17333333,80.72033333,Yes,Yes
8,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.8,0,92.86666666666666,0,0,0,0,0,0,0,NA,0,0,0,0,0,Middle Lake,Middle,MCS,3,2,"R&F, 7P-9",25.17583333,80.72733333,Yes,Yes
9A,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4.133333333333334,0,0,0,NA,0,0,0,0,0,Middle Lake,Middle,MCS,3,2,"R&F, 7P-10, 9",25.18383333,80.73366667,Yes,Yes
9B,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9,0,0,0,NA,0,0,0,0,0,Middle Lake,Middle,MCS,3,2,new,25.1823,80.73331667,Yes,Yes
9C,2014-04-15,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9,0,0,0,NA,0,0.2,0,0,0,Middle Lake,Middle,MCS,3,2,new,25.18055,80.73273333,Yes,Yes
10,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,13.666666666666666,0,0,0,NA,0,0,0,0,0,Monroe Lake,Downstream,MCS,2,3,"DM, ML-1",25.17166667,80.735,Yes,No
12C,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,12.133333333333333,0,0,0,NA,0,0,0,0,0,Monroe Lake,Downstream,MCS,2,3,new,25.17383333,80.74058333,Yes,Yes
13,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,8.333333333333334,0,0,0,NA,0,0,0,0,0,Monroe Lake,Downstream,MCS,2,3,"DM, ML-4",25.17816667,80.74466667,Yes,Yes
14,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,16,0,0,0,NA,0,0,0,0,0,Terrapin Bay,Bay,MCS,1,4,"DM, TB-1",25.16636667,80.73033333,Yes,No
15,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5,0,0,0,NA,0,0,0,0,0,Terrapin Bay,Bay,MCS,1,4,"DM, TB-2",25.15583333,80.73878333,Yes,Yes
16,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,9.666666666666666,0,0,0,NA,0,0,0,1.2,0,Terrapin Bay,Bay,MCS,1,4,"DM, TB-3",25.15416667,80.73033333,Yes,No
17,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5,0,0,0,NA,0,0,0,0,0,Terrapin Bay,Bay,MCS,1,4,"DM, TB-4",25.16216667,80.7265,Yes,Yes
18,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,6,0,0,0,NA,0,0,0,0,0,Terrapin Bay,Bay,MCS,1,4,"DM, TB-5",25.15833333,80.73366667,Yes,No
19,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0,0,0,0,0,9.333333333333334,0,0,0,NA,0,0,0,7.666666666666667,0,Terrapin Bay,Bay,MCS,1,4,"DM, TB-7",25.15033333,80.7225,Yes,Yes
20,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.4,0,0,0,0,0,4.866666666666666,0,0,2.2666666666666666,NA,0,0,0,13.733333333333333,0,Terrapin Bay,Bay,MCS,1,4,"R&F, 7P-20",25.15145,80.71673333,Yes,No
21,2014-04-17,2014,Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.8,0,0,0,1.9333333333333333,0,0.6,0,0.4,0.4,NA,0,0,0,16.533333333333335,0,Terrapin Bay,Bay,MCS,1,4,"R&F, 7P-21",25.14025,80.72043333,Yes,Yes
21,2014-05-07,2014,Dry,1705,29.1,41.8,125,NA,NA,0.13,49.22,0.28,175.78571428571428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"R&F, 7P-21",25.14025,80.72043333,Yes,Yes
12,2014-05-07,2014,Dry,1430,29,31.4,115,NA,NA,1.27,56.74,0.49,115.79591836734694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monroe Lake,Downstream,MCS,2,3,"DM, ML-3, 12",25.17083333,80.74121667,Yes,Yes
NA,2014-05-07,2014,Dry,1417,29.7,31.6,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-05-07,2014,Dry,1131,27,8,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2014-05-07,2014,Dry,1446,29.2,32,120,NA,NA,1.31,54.7,0.44,124.31818181818183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monroe Lake,Downstream,MCS,2,3,"DM, ML-4",25.17816667,80.74466667,Yes,Yes
4,2014-05-07,2014,Dry,1100,26.95,8.5,135,NA,NA,0.78,36.29,0.46,78.89130434782608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seven Palm,Upstream,MCS,4,1,"DM, 7P-4, 4",25.197,80.74666667,Yes,Yes
14,2014-05-07,2014,Dry,1521,30.55,32.6,60,NA,NA,2.09,56.29,0.61,92.27868852459017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"DM, TB-1",25.16636667,80.73033333,Yes,No
5,2014-05-07,2014,Dry,1211,27.8,11.7,126,NA,NA,0.98,43.06,0.46,93.6086956521739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seven Palm,Upstream,MCS,4,1,"DM, 7P-5, 5",25.19136667,80.71593333,Yes,Yes
15,2014-05-07,2014,Dry,1604,29.4,37.2,80,NA,NA,0.59,47.8,0.33,144.84848484848484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"DM, TB-2",25.15583333,80.73878333,Yes,Yes
6,2014-05-07,2014,Dry,1141,27.5,10.3,123,NA,NA,0.49,39.19,0.45,87.08888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seven Palm,Upstream,MCS,4,1,"DM, 7P-6",25.20416667,80.73883333,Yes,No
16,2014-05-07,2014,Dry,1619,29.7,36.4,92,NA,NA,0.36,53.22,0.33,161.27272727272725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"DM, TB-3",25.15416667,80.73033333,Yes,No
7,2014-05-07,2014,Dry,1229,28.1,12.8,126,NA,NA,0.98,40.42,0.44,91.86363636363637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seven Palm,Upstream,MCS,4,1,"DM, 7P-7",25.17333333,80.72033333,Yes,Yes
17,2014-05-07,2014,Dry,1533,30,36.3,80,NA,NA,0.88,49.85,0.41,121.58536585365854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"DM, TB-4",25.16216667,80.7265,Yes,Yes
8,2014-05-07,2014,Dry,1246,28.6,19.6,120,NA,NA,0.95,48.35,0.43,112.44186046511628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Lake,Middle,MCS,3,2,"R&F, 7P-9",25.17583333,80.72733333,Yes,Yes
18,2014-05-07,2014,Dry,1552,29.3,37.1,85,NA,NA,0.39,48.25,0.34,141.91176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"DM, TB-5",25.15833333,80.73366667,Yes,No
9,2014-05-07,2014,Dry,1318,28.7,21.3,120,NA,NA,0.85,49.99,0.45,111.08888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Lake,Middle,MCS,3,2,"R&F, 7P-10, 9",25.18383333,80.73366667,Yes,Yes
19,2014-05-07,2014,Dry,1633,30,37.5,69,NA,NA,0.62,48.19,0.35,137.68571428571428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"DM, TB-7",25.15033333,80.7225,Yes,Yes
20,2014-05-07,2014,Dry,1645,30.5,39.2,70,NA,NA,0.42,51.02,0.26,196.23076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"R&F, 7P-20",25.15145,80.71673333,Yes,No
10,2014-05-07,2014,Dry,1500,31.3,32.4,72,NA,NA,0.91,53.08,0.52,102.07692307692307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monroe Lake,Downstream,MCS,2,3,"DM, ML-1",25.17166667,80.735,Yes,No
12C,2014-05-07,2014,Dry,NA,NA,NA,NA,NA,NA,0.98,54.99,0.48,114.56250000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monroe Lake,Downstream,MCS,2,3,new,25.17383333,80.74058333,Yes,Yes
4A,2014-05-07,2014,Dry,NA,NA,NA,NA,NA,NA,0.88,42.26,0.46,91.8695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seven Palm,Upstream,MCS,4,1,new,25.19378333,80.74653333,Yes,Yes
9C,2014-05-07,2014,Dry,NA,NA,NA,NA,NA,NA,0.98,53.86,0.44,122.4090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Lake,Middle,MCS,3,2,new,25.18055,80.73273333,Yes,Yes
23,2014-05-08,2014,Dry,1423,28.2,9.9,87,NA,NA,11.57,142.55,2.73,52.21611721611722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,"DM, WL-3",25.20266667,80.85025,Yes,No
24,2014-05-08,2014,Dry,1406,28.6,9.9,80,NA,NA,13.4,146.46,2.66,55.06015037593985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,"DM, WL-4, 24",25.20225,80.84338333,Yes,Yes
25,2014-05-08,2014,Dry,1308,28.7,10,102,NA,NA,32.89,162.11,3.79,42.773087071240106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,"DM, WL-7, 25",25.20166667,80.80966667,Yes,No
NA,2014-05-08,2014,Dry,1251,28.9,9.9,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2014-05-08,2014,Dry,1223,27,12,135,NA,NA,14.31,143.02,3.65,39.18356164383562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,"DM, WL-11",25.2065,80.80633333,Yes,Yes
28,2014-05-08,2014,Dry,1350,27.3,9.8,120,NA,NA,16.9,150,3.26,46.01226993865031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,"DM, WL-13",25.20666667,80.8475,Yes,Yes
25C,2014-05-08,2014,Dry,NA,NA,NA,NA,NA,NA,19.18,149.97,3.43,43.72303206997084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Lake,Upstream,ACS,4,1,new,25.20218333,80.80983333,Yes,Yes
21,2014-07-09,2014,Dry,1446,32.6,41.1,125,NA,NA,0.35,55.59,0.34,163.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrapin Bay,Bay,MCS,1,4,"R&F, 7P-21",25.14025,80.72043333,Yes,Yes
12,2014-07-09,2014,Dry,1248,32.7,35.1,128,NA,NA,1.78,55.65,0.58,95.94827586206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monroe Lake,Downstream,MCS,2,3,"DM, ML-3, 12",25.17083333,80.74121667,Yes,Yes
NA,2014-07-09,2014,Dry,1237,32.4,34.9,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2014-07-09,2014,Dry,1036,31.2,17.3,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
